Voie par ordre alpha des voies,Voie par ordre alpha des noms,Type de voie,Arrt de Lyon (actuel),Arrondissement ou commune d'origine,Validité,Création et modifications,Historique de la voie,Sources,Origine du nom de la voie,Tenant,Aboutissant,Thématiques,Domanialité,Code INSEE,Code FUV,Code FUV actu,Code FANTOIR
Port des Jésuites,Jésuites (port des),PORT,1er,,Historique,Attesté en 1740.,A changé de dénomination : est devenu le port du Collège.,"Fiches préparatoires de Vanario.
Délibération du Consulat du 1er septembre 1740.",En référence au collège des Jésuites (lycée Ampère).,,,Religion/Enseignement secondaire,,,,,
Port des Pattes,Pattes (port des),PORT,9e,Vaise,Historique,Attesté de 1827 à 1845.,A changé de dénomination en 1845 : est devenu le port Jaÿr.,"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Indicateur de Lyon de 1827.",Inconnue.,,,,,,,,
Port Jaÿr,Jaÿr (port),PORT,9e,Vaise,Historique,Dénommé de 1845 à 1861.,"A été dénommé port de Pattes de 1827 à 1845.
A été remplacé par le quai Jaÿr en 1861.",Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Hippolyte-Paul Jaÿr, né en 1801, mort en 1900 a été préfet du Rhône de 1840 à 1847, puis ministre des Travaux Publics.",,,Politique/Administration départementale/Préfet du Rhône/Personnalité,,,,,
Port Mouton,Mouton (port),PORT,9e,Vaise,Historique,Absorbé en 1854.,A changé de dénomination en 1854 : est devenu la rue Saint-Pierre-de-Vaise.,Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Il y avait un logis du Mouton près duquel débarquaient les bateaux de Chalon et où furent accueillis Henri II, Charles IX et Louis XIII.",,,Port/Monarchie,,,,,
Port Rontalon,Rontalon (port),PORT,2e,,Historique,Attesté en 1574.,A changé de dénomination en 1574 : est devenu le port du Roi.,Fiches préparatoires de Vanario.,Nom du propriétaire qui céda le terrain à la ville en 1582.,,,Urbanisme/Histoire locale/Personnalité,,,,,
Port Saint-Éloi,Saint-Éloi (port),PORT,5e,,Historique,Attesté en 1483.,"28 mai 1483 : Acte consulaire pour la construction d'un port sur la rivière de Saône au droit de la chapelle Saint-Eloy.
A changé de dénomination : est devenu le port de la Douane.","Fiches préparatoires de Vanario.
Manuscrit Vermorel, t. 4, p. 582.","La chapelle Saint-Éloi, ou Notre-Dame de la Saunerie, était ce qui subsistait de l'hôpital fondé au VIe siècle par le roi Childebert.",,,Religion/Personnalité,,,,,
Port Saint-Michel,Saint-Michel,PORT,2e,,Historique,Attesté en 1680.,A changé de dénomination : est devenu le port des Chaînes.,"Fiches préparatoires de Vanario.
40II fonds Louis Carriot
DD/56 bis p. 101.","Ce nom conservait le souvenir de l'antique église Saint-Michel, démolie à la fin du XVIIe siècle.",,,Religion/Personnalité,,,,,
Quai Achille-Lignon,Achille-Lignon (quai),QUAI,6e,,Historique,Dénommé de 1937 à 1997.,"A été dénommé quai de la Digue jusqu'en 1864.
A été dénommé quai de la Tête-d'Or jusqu'en 1937.
A changé de dénomination en 1997 : est devenu l'allée Achille-Lignon.",Délibération du Conseil municipal du 15 février 1937. Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Charles Achille Lignon, né le 22 février 1854 à Saint-Jean de Védas, mort le 9 décembre 1936 à Lyon, est un des créateurs de la foire de Lyon et son premier directeur jusqu'à sa mort.",,Avenue de Grande-Bretagne,Évènements/Foire/Personnalité,,69386.0,28398.0,33964.0,6903860045W
Quai Beaurepaire,Beaurepaire (quai),QUAI,2e,,Historique,Dénommé en 1793 et renommé en 1810.,"A été dénommé quai Villeroy de 1740 à 1793.
A changé de dénomination en 1810 : est redevenu le quai Villeroy.
A été absorbé par le quai Saint-Antoine en 1848.
A changé de dénomination de 1848 à 1849 : est devenu le quai de la Révolution.
A changé de dénomination en 1849 : est devenu le quai Saint-Antoine.","Rues de Lyon à travers les siècles de Maurice Vanario (2002) et fiches préparatoires de Vanario.
Délibération du Conseil Municipal du 2 février 1793, p. 85","Nicolas-Joseph Beaurepaire, officier né à Coulommiers en 1740, mort en 1792, il défendit Verdun contre les Prussiens.",,,Histoire militaire/Guerre de la première coalition/Personnalité,,,,,
Quai Bon-Rencontre,Bon-Rencontre (quai),QUAI,2e,,Historique,Attesté en 1810 et absorbé avant 1872.,"A été absorbé par le quai de l'Hôpital ou quai de l'Hospice vers 1872.
A changé de dénomination en 1917 : est devenu le quai Jules-Courmont.",Rues de Lyon à travers les siècles de Maurice Vanario (2002) et 315W,Chapelle dédiée à Notre-Dame de Bon-Rencontre,,,Religion,,,,,
Quai Bourgneuf,Bourgneuf (quai),QUAI,5e / 9e,5e,Historique,Attesté en 1550 et absorbée en 1854.,"A été dénommé rue Bourgneuf.
A été absorbée en 1854 par le quai Pierre-Scize.",Rues de Lyon à travers les siècles de Maurice Vanario (2002),Le Bourg Neuf du Moyen Âge est toujours resté Bourgneuf.,,,Moyen Âge,,,,,
Quai Castellane,Castellane (quai),QUAI,3e,,Historique,Dénommé en 1855 et renommé en 1877.,"Fragment du cours Bourbon.
A changé de dénomination en 1877 : est devenu le quai des Brotteaux.
A changé de dénomination en 1929 : est devenu le quai Général-Sarrail.",Délibération du Conseil municipal du 16 novembre 1855. Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Esprit Victor Elisabeth Boniface, comte de Castellane. Maréchal de France, gouverneur de Lyon. Acheva l'ensemble des casernes de la Pert-Dieu et créa le camp Sathonay. Né à Paris en 1788, mort à Lyon (2e) le 16 septembre 1862.",,,Histoire militaire/Personnalité,,,,,
Quai Chalamont,Chalamont (quai),QUAI,2e,,Historique,Attesté en 1736 et absorbé en 1809.,A été absorbé par le quai Saint-Antoine en 1809.,"Rues de Lyon à travers les siècles de Maurice Vanario (2002) et fiches préparatoires de Vanario.
Manuscrit Vermorel t.4 p. 709.",Riche citoyen de la ville qui vivait au XIIIe siècle.,,,Histoire locale/Personnalité,,,,,
Quai Combalot,Combalot (quai),QUAI,7e,La Guillotière,Historique,Dénommé en 1846 et renommé en 1868.,"A été dénommé quai du Bas-Port de 1842 à 1846.
A changé de dénomination en 1868 : est devenu la place du Prince-Impérial.
A changé de dénomination en 1871 : est devenu la place des Squares.
A changé de dénomination en 1884 : est devenu la place Raspail.
Un fragment a changé de dénomination en 1944 : est devenu la place Antonin-Jutard.",Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Brasseur et entrepreneur né à Viriville (Isère) le 29 mai 1770, mort à la Guillotière le 16 mai 1841. Le quartier situé entre la rue de Marseille et le Rhône a été créé sur ses terrains.",,,Urbanisme/Commerce/Personnalité,,,,,
Quai d'Ainay,Ainay (quai d'),QUAI,2e,,Historique,,"A changé de dénomination avant 1821 : est devenu le quai d'Occident.
A changé de dénomination en 1931 : est devenu le quai Maréchal-Joffre.",Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Ancien monastère bénédictin fondé en 859. L'église Saint-Martin-d'Ainay, la plus ancienne église de Lyon, fut consacrée le 27 janvier 1107 par le Pape Pascal II.",,,Religion,,,,,
Quai d'Albret,Albret (quai d'),QUAI,6e,La Guillotière,Historique,Attesté de 1823 à 1871.,"A changé de dénomination en 1871 : est devenu le quai de l'Est.
A changé de dénomination en 1918 : est devenu le quai de Serbie.",Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Famille de Jeanne d'Albret, mère d'Henri IV.",Avenue de Grande-Bretagne,Quai du Général-Sarrail,Noblesse/Monarchie,,,,,
Quai d'Artois,Artois (quai d'),QUAI,2e,,Historique,Attesté de 1789 à 1810.,"A été dénommé quai de Bellescizes en 1772.
A changé de dénomination en 1810 : est devenu le cours Napoléon.
A changé de dénomination en 1815 : est devenu le cours d'Angoulème.
A changé de dénomination en 1830 : est devenu le quai de la Charité.
A changé de dénomination en 1907 : est devenu le quai Docteur-Gailleton.",Rues de Lyon à travers les siècles de Maurice Vanario (2002),"L’Artois est un pays traditionnel de France et une province du royaume sous l’Ancien Régime, ayant pour capitale Arras, aujourd’hui inclus dans le département du Pas-de-Calais. Les habitants de l’Artois sont les Artésiens. Le nom Artois demeure aujourd’hui dans le nom de communautés de communes et de pays d’aménagement du territoire.",,,Géographie/Ancien Régime,,,,,
Quai de Bellescize,Bellescize (quai de),QUAI,2e,,Historique,Attesté en 1772.,"A changé de dénomination en 1789 : est devenu le quai d'Artois.
A changé de dénomination en 1810 : est devenu le cours Napoléon.
A changé de dénomination en 1815 : est devenu le cours d'Angoulème.
A changé de dénomination en 1830 : est devenu le quai de la Charité.
A changé de dénomination en 1907 : est devenu le quai Docteur-Gailleton.",Fiches préparatoires de Vanario.,"Claude-Espérance de Regnauld, seigneur de Bellescize, prévôt des marchands de Lyon (1772-1776).",,,Politique/Prévôt des Marchands,,,,,
Quai de Flandre,Flandre (quai de),QUAI,5e,,Historique,Attesté de 1550 à 1811.,"A été dénommé rue de la Pêcheresse de 1303 à 1424.
A été dénommé rue de la Saônerie de 1424 à 1482.
A été dénommé rue de la Ferraterie de 1482 à 1540.
A été dénommé rue des Hébergeries en 1550.
A changé de dénomination en 1811 : est devenu le quai de Bondy.","Rues de Lyon à travers les siècles de Maurice Vanario (2002)
1550, plan scénographique de la Ville de Lyon (1S/165)
Almanach de 1716.",Région,,,Géographie,,,,,
Quai de la Baleine,Baleine (quai de la),QUAI,5e,,Historique,Attesté en 1680 et absorbé en 1855.,"A absorbé le quai Humbert et le quai de Roanne en 1854.
A été absorbé par le quai de l'Archevêché en 1855.
A changé de dénomination en 1945 : est devenu le quai Romain-Rolland.",Rues de Lyon à travers les siècles de Maurice Vanario (2002),Inconnue.,,,Zoologie,,,,,
Quai de la Bibliothèque,Bibliothèque (quai de la),QUAI,5e,,Historique,Dénommé en 1909 et renommé en 1945.,"A été dénommé quai des Comtes jusqu'en 1794.
A été dénommé quai Sautemouche de 1794 à 1810.
A absorbé le quai de la Baleine en 1855.
A été dénommé quai de l'Archevêché de 1810 à 1909.
A changé de dénomination en 1945 : est devenu le quai Romain-Rolland.",Délibération du Conseil municipal du 24 octobre 1909. Rues de Lyon à travers les siècles de Maurice Vanario (2002),"La bibliothèque municipale est installée en 1909 dans le Palais Saint-Jean, ancienne demeure des évêques, jusqu’à son déménagement en 1972 sur le site de la Part Dieu.",,,Bibliothèque,,,,,
Quai de la Charité,Charité (quai de la),QUAI,2e,,Historique,Dénommé en 1830 et renommé en 1907.,"A été dénommé quai de Bellescizes en 1772.
A été dénommé quai d'Artois de 1789 à 1810.
A été dénommé cours Napoléon entre 1810 et 1815.
A été dénommé cours d'Angoulême entre 1815 et 1830.
A absorbé le quai Monsieur entre 1840 et 1858 .
A changé de dénomination en 1907 : est devenu le quai Docteur-Gailletton.",Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Hôpital général de la Charité et Aumône générale de Lyon. Construit de 1617 à 1624, il fut démoli en 1934, à l'exception du clocher.",,,Santé/Hôpitaux/Hospices civils de Lyon,,,,,
Quai de la Commanderie,Commanderie (quai de la),QUAI,5e,,Historique,Attesté en 1821 et renommé en 1838.,"A changé de dénomination en 1838 : est devenu le quai Fulchiron.
A changé de dénomination de 1848 à 1849 : est devenu le quai Jean-Jaques-Rousseau.
A changé de dénomination en 1849 : est redevenu le quai Fulchiron.",Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Commanderie des Chevaliers de Saint-Jean de Jérusalem, appelés successivement chevaliers de Rhodes et de Malte. Construite en 1498, elle brûla en 1854 et fut démolie en 1860.",,,Histoire militaire/Religion,,,,,
Quai de la Digue,Digue (quai de la),QUAI,6e,,Historique,,"A changé de dénomination en 1864 : est devenu le quai de la Tête-d'Or.
A changé de dénomination en 1937 : est devenu le quai Achille-Lignon.
A changé de dénomination en 1997 : est devenu l'allée Achille-Lignon.",Rues de Lyon à travers les siècles de Maurice Vanario (2002),"La première digue de la Tête d'Or fut entreprise en 1757. Elle servait à protéger la rive gauche des inondations, mais aussi à fixer le lit du Rhône dont on avait peur qu'il s'éloigne de la ville et qu'il la laisse au bord d'un marais insalubre.",,,Inondation,,,,,
Quai de la Gare,Gare (quai de la),QUAI,2e,,Historique,Dénommé en 1830.,Quai de la gare d'eau de Perrache.,Délibération du Conseil municipal sans suite du 16 juillet 1830 et du 18 mai 1837. Rues de Lyon à travers les siècles de Maurice Vanario (2002) et 3S/143,Nouvelle gare d'eau construite dans le quartier neuf de Perrache après 1827.,,,Port/Transport fluvial,,,,,
Quai de la Guillotière,Guillotière (quai de la),QUAI,3e,,Historique,Dénommé en 1871.,"A été dénommé quai Joinville de 1842 à 1848.
A été dénommé quai Napoléon de 1848 à 1853.
A été de nouveau dénommé quai Joinville de 1853 à 1871.
A changé de dénomination en 1932 : est devenu le quai Victor-Augagneur.
",Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Selon l'étymologie la plus vraisemblable, à l'époque médiévale, la Guillotière fut une auberge tenue par un certain Guillot.",,,Histoire locale/Moyen Âge/Commerce,,,,,
Quai de la Peyrollerie,Peyrollerie (quai de la),RUE,5e,,Historique,Absorbé en 1854.,A été absorbée par le quai Pierre-Scize en 1854.,Rues de Lyon à travers les siècles de Maurice Vanario (2002),"De nombreux chaudronniers y habitaient, on les nommait les Peyrolliers.",,,Industrie/Chaudronnerie,,,,,
Quai de la Révolution,Révolution (quai),QUAI,2e,,Historique,Dénommé en 1848 et fragmenté en 1849.,"Fusion du quai Saint-Antoine, du quai des Célestins et de la place du Port-du-Temple en 1848.
A été fragmenté en 1849 : est redevenu le quai Saint-Antoine et le quai des Célestins.","Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Délibération du Conseil exécutif du 26 avril 1848.",Nom attribué au début de la Seconde République.,,,Seconde République,,,,,
Quai de la Sauvagère,Sauvagère (quai de la),QUAI,9e,Saint-Rambert-l'Île-Barbe,Historique,Attesté en 1850 et renommé en 1930.,"A fusionné en 1930 avec le quai de l'Industrie : sont devenus le quai Jean-Jaurès.
Est redevenu le quai de la Sauvagère de 1940 à 1944.
A de nouveau fusionné en 1944 avec le quai de l'Industrie : sont redevenus le quai Jean-Jaurès.
A changé de dénomination en 1963 : est devenu un fragment du quai Paul-Sédaillan.","Délibération du Conseil municipal de Saint-Rambert du 10 février 1850, délibération spéciale du 21 septembre 1940 et délibération du Conseil municipal de Saint-Rambert du 18 décembre 1944. Rues de Lyon à travers les siècles de Maurice Vanario (2002)","Le château de la Sauvagère, cité dès le XVe siècle, dépendait de l'abbaye de l'Île-Barbe.",,,Histoire locale/Urbanisme,,,,,
Quai de la Tête-d'Or,Tête-d'Or (quai de la),QUAI,6e,3e,Historique,Ouvert au 31 décembre 1864.,"A été dénommé quai de la Digue jusqu'en 1864.
A changé de dénomination en 1937 : est devenu le quai Achille-Lignon.
A changé de dénomination en 1997 : est devenu l'allée Achille-Lignon.","Rues de Lyon à travers les siècles de Maurice Vanario (2002)
1C/702106","Nom provenant d'une légende relative à une tête en or, qui aurait été enterrée sur le domaine qui portait déjà ce nom en 1520, alors propriété de la famille Lambert.",,,Histoire locale,,,,,
Quai de la Vitriolerie,Vitriolerie (quai de la),QUAI,7e,3e,Historique,Dénommé en 1854 et renommé en 1878.,"A absorbé le quai Desaix.
A été dénommé quai du Prince-Impérial de 1859 à 1871.
A changé de dénomination en 1878 : est devenu le quai Claude-Bernard.",Délibération du Conseil municipal du 4 août 1854 et lettre du 22 février 1871. Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Une fabrique d'acide sulfurique, établie en ce lieu en 1803, donna son nom au quartier.",,,Industrie/Chimie,,,,,
Quai de La-Feuillée,La-Feuillée (quai de),QUAI,1er,,Historique,Attesté en 1789.,A été absorbé par le quai Saint-Vincent.,"Fiches préparatoires de Vanario.
Indicateur de Lyon de 1789 p. 46.",Les feuillées désignent des toilettes rudimentaires recouvertes de feuilles.,,,Hygiène/Mobilier urbain,,,,,
Quai de l'Archevêché,Archevêché (quai de l'),QUAI,5e,,Historique,Attesté de 1810 à 1909.,"A été dénommé quai des Comtes jusqu'en 1794.
A été dénommé quai Sautemouche de 1794 à 1810.
A absorbé le quai de la Baleine en 1855.
A changé de dénomination en 1909 : est devenu le quai de la Bibliothèque.
A changé de dénomination en 1945 : est devenu le quai Romain-Rolland.",Délibération du Conseil municipal du 16 novembre 1855. Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Le 12 juin 1561, le Consulat décida la création d'un quai depuis le pont de Saône, jusqu'à l'église Saint-Jean. L'archevêché (palais Saint-Jean) fut construit du XVe au XVIIIe siècle.",Pont Nemour,Pont Tilsitt,Religion,,,,,
Quai de l'Arsenal,Arsenal (quai de l'),QUAI,2e,,Historique,Attesté de 1821 à 1855.,A changé de dénomination en 1855 : est devenu le quai Tilsitt.,Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Doit son nom à l'Arsenal élevé sous François 1er et détruit par un incendie pendant le siège, en 1793.",,,Histoire militaire,,,,,
Quai de l'Est,Est (quai de l'),QUAI,6e,,Historique,Dénommé en 1871 et renommé en 1918.,"A été dénommé quai d'Albret jusqu'en 1871.
A changé de dénomination en 1918 : est devenu le quai de Serbie.",Rues de Lyon à travers les siècles de Maurice Vanario (2002),Indication géographique.,,,Géographie,,,,,
Quai de l'Hôpital,Hôpital (quai de l'),QUAI,2e,,Historique,Attesté en 1810 et renommé en 1917.,"A été dénommé quai du Rhône.
A également été dénommé quai de l'Hospice.
A absorbé le quai Bon-Rencontre et le quai des Cordeliers avant 1872.
A changé de dénomination en 1917 : est devenu le quai Jules-Courmont.",Rues de Lyon à travers les siècles de Maurice Vanario (2002) et 315W,En référence à l'hôpital de l'Hôtel-Dieu.,,,Santé/Hospices civils de Lyon,,,,,
Quai de l'Hospice,Hospice (quai de l'),QUAI,2e,,Historique,Attesté en 1810 et renommé en 1917.,"A été dénommé quai du Rhône.
A changé de dénomination : est devenu le quai de l'Hôpital.
A absorbé le quai Bon-Rencontre et le quai des Cordeliers avant 1872.
A changé de dénomination en 1917 : est devenu le quai Jules-Courmont.",Rues de Lyon à travers les siècles de Maurice Vanario (2002) et 315W,En référence à l'hôpital de l'Hôtel-Dieu.,,,Santé/Hospices civils de Lyon,,,,,
Quai de l'Île,Île (quai de l'),QUAI,9e,Saint-Rambert-l'Île-Barbe,Historique,Attesté en 1913.,Classé dans la vicinalité ordinaire en 1913.,"Délibération du Conseil Municipal de Saint-Rambert le 26 août 1913.
Fiches préparatoires de Vanario.",En référence à l'Île-Barbe.,,,Géographie,,,,,
Quai de l'Impératrice,Impératrice (quai de l'),QUAI,5e,,Historique,Dénommé en 1811 et absorbé en 1854.,"A été dénommé quai des Deux-Amants.
A été dénommé quai de l'Observance.
A changé de dénomination en 1854 : a été absorbé par le quai Pierre-Scize.
A changé de dénomination en 1919 : est devenu le quai Chauveau.",,Impératrice Marie-Louise.,,,Premier Empire/Personnalité,,,,,
Quai de l'Industrie,Industrie (quai de l'),QUAI,9e,5e,Historique,Renommé en 1911.,"A été dénommé quai des Tuileries.
A changé de dénomination en 1911 : est devenu le quai du Commerce.",Rues de Lyon à travers les siècles de Maurice Vanario (2002),Des usines et des ateliers de tous genres s'y installèrent dès que la gare d'eau fut construite en 1830.,,,Commerce/Industrie/Port/Transport fluvial,,,,,
Quai de l'Industrie,Industrie (quai de l'),QUAI,9e,Saint-Rambert-l'Île-Barbe,Historique,Renommé en 1930.,"A fusionné en 1930 avec le quai de la Sauvagère : sont devenus le quai Jean-Jaurès.
Est redevenu le quai de l'Industrie de 1940 à 1944.
A de nouveau fusionné en 1944 avec le quai de la Sauvagère : sont redevenus le quai Jean-Jaurès.
A changé de dénomination en 1963 : est devenu un fragment du quai Paul-Sédaillan.",Délibération spéciale du 21 septembre 1940 et délibération du Conseil municipal de Saint-Rambert du 18 décembre 1944. Rues de Lyon à travers les siècles de Maurice Vanario (2002),Des usines et des ateliers de tous genres s'y installèrent dès que la gare d'eau fut construite en 1830.,,,Commerce/Industrie/Port/Transport fluvial,,,,,
Quai de l'Observance,Observance (quai de l'),QUAI,9e,5e,Historique,Absorbé en 1854.,"A été dénommé quai des Deux-Amants.
A changé de dénomination en 1811 : est devenu le quai de l'Impératrice.
A été absorbé par le quai Pierre-Scize en 1854.",Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Du nom des Cordeliers de l'observance, dont le couvent était situé à l'emplacement de l'école vétérinaire, depuis 1495.",,,Religion,,,,,
Quai de Marseille,Marseille (quai de),QUAI,2e,,Historique,Dénommé en 1793 et renommé en 1814.,"A été dénommé quai Monsieur de 1775 à 1793 puis de 1814 à son absorption par le quai de la Charité entre 1840 et 1858.
A changé de dénomination en 1907 : est devenu le quai Docteur-Gailletton.",Rues de Lyon à travers les siècles de Maurice Vanario (2002),Nommé ainsi pendant la Révolution.,,,Révolution française,,,,,
Quai de Retz,Retz (quai de),QUAI,1er / 2e,,Historique,Créé en 1740 et renommé en 1946.,"A été dénommé quai des Victoires pendant la Révolution.
A été dénommé quai Lepelletier de 1793 à 1810.
A changé de dénomination en 1946 : est devenu le quai Jean-Moulin.",Délibération du Conseil municipal du 1er septembre 1740. Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Louis-François-Anne de Neuville, duc de Villeroi, dit duc de Retz, gouverneur de Lyon de 1734 à 1765. Né à Versailles en 1695, mort à Villeroi en 1765.",,,Histoire militaire/Noblesse/Personnalité,,,,,
Quai de Roanne,Roanne (quai de),QUAI,5e,,Historique,Attesté en 1716 et absorbé en 1854.,"A été absorbé en 1854 par le quai de la Baleine.
A changé de dénomination en 1855 : est devenu le quai de l'Archevêché.
A changé de dénomination en 1945 : est devenu le quai Romain-Rolland.","Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Almanach de 1716.","En référence au palais de Roanne, premier palais de justice de Lyon, qui occupait la moitié septentrionale du palais de justice actuel. Son nom lui venait de la famille de Roanne, dont plusieurs membres, chanoines de Lyon, avaient occupé les lieux au XIIIe siècle.",,,Justice/Ancien Régime,,,,,
Quai de Serin,Serin (quai de),QUAI,4e,La Croix-Rousse,Historique,Attesté en 1831 et renommé en 1973.,"A fait partie du chemin de grande communication n° 2 bis.
A changé de dénomination en 1973 : est devenu la quai Joseph-Gillet.","Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Recensement de 1831.",Nom du quartier.,,,Histoire locale,,69384.0,28040.0,28041.0,6903846755Y
Quai de Vaise,Vaise (quai de),QUAI,9e,5e,Historique,Attesté en 1854 et renommé en 1911.,A changé de dénomination en 1911 : est devenu le quai Arloing.,"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Manuscrit Vermorel T.4, p.621.","Le nom Vaise serait une déformation de vezola et vezia, qui désigneraient un tuyau d'écoulement d'eau bien adapté pour le quartier de Lyon le mieux drainé par des petits cours d'eau.",,,Histoire locale,,,,,
Quai des Augustins,Augustins (quai des),QUAI,1er,,Historique,Attesté de 1604 au XVIIe siècle.,"A été dénommé port des Augustins en 1550.
27 novembre 1604 : Prise faite par le Consulat pour faire toutes les murailles au long du quai des Augustins à commencer contre la muraille nouvellement faite devant l'église jusqu'au port Neuf"" (Manuscrit Vermorel t. 4, p. 661)
A été absorbé par le quai Saint-Vincent.",Rues de Lyon à travers les siècles de Maurice Vanario (2002) et fiches préparatoires de Vanario.,Les religieux Augustins s'établirent à Lyon (actuelle église Notre-Dame-Saint-Vincent) au début du XIVe siècle.,,,Religion,,,,,
Quai des Brotteaux,Brotteaux (quai des),QUAI,3e,,Historique,Dénommé en 1877 et renommé en 1929.,"Fragment du cours Bourbon.
A été dénommé quai de Castellane de 1855 à 1877.
A changé de dénomination en 1929 : est devenu le quai Général-Sarrail.",Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Broteaux : terrains incultes et marécageux parcourus par les bras ou lônes du Rhône (l'orthographe avec deux ""t"" ne se justifie pas). Le nom décrit l'état du quartier avant son aménagement à la fin du 18e siècle, c'est à dire une étendue envahie d'eau à chaque crue du Rhône. Broteaux viendrait de brouter, les vaches broutaient aux Broteaux.",,,Histoire locale/Topographie,,,,,
Quai des Comtes,Comtes (quai des),QUAI,5e,,Historique,Renommé en 1794.,"A changé de dénomination en 1794 : est devenu le quai Sautemouche.
A changé de dénomination en 1810 : est devenu le quai de l'Archevêché.
A changé de dénomination en 1945 : est devenu le quai Romain-Rolland.",Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Les Chanoines-Comtes de Saint-Jean, commencèrent de construire ce quai avant la Révolution.",,,Religion,,,,,
Quai des Cordeliers,Cordeliers (quai des),PORT,2e,,Historique,Attesté en 1810 et absorbé avant 1872.,"A absorbé le port des Cordeliers.
A été absorbé par le quai de l'Hôpital vers 1872.
A changé de dénomination en 1917 : est devenu le quai Jules-Courmont.",Rues de Lyon à travers les siècles de Maurice Vanario (2002) et 315W,"Les religieux franciscains, ou cordeliers, s'établirent à Lyon en 1220. Le nom cordeliers vient de leur robe tenue par une forte corde.",,,Religion,,,,,
Quai des Deux-Amants,Deux-Amants (quai des),QUAI,9e,,Historique,Attesté en 1716.,"A changé de dénomination : est devenu le quai de l'Observance.
A changé de dénomination en 1811 : est devenu le quai de l'Impératrice.
A changé de dénomination en 1854 : a été absorbé par le quai Pierre-Scize.
A changé de dénomination en 1919 : est devenu le quai Chauveau.",Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Le monument romain dit ""tombeau des deux Amants"", détruit en 1707, était appelé ainsi en raison des noms ""Amandus"" et ""Amanda"" qui y étaient gravés. Il se trouvait en bord de Saône, entre Vaise et le début du quai Pierre Scize.
Le bourg de ce nom fut annexé à Lyon en 1586. (BB/117 folio 237)",,,Histoire locale,,,,,
Quai des Tuileries,Tuileries (quai des),QUAI,9e,Vaise,Historique,Attesté en 1842.,"A changé de dénomination : est devenu le quai de l'Industrie.
A changé de dénomination en 1911 : est devenu le quai du Commerce.","Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Plan de Vaise de 1842.",Il y a eu des tuileries dans le quartier.,,,Artisanat,,,,,
Quai des Victoires,Victoires (quai des),QUAI,1er / 2e,,Historique,Attesté pendant la Révolution.,"A été dénommé quai de Retz de 1740 à la Révolution.
A changé de dénomination en 1793 : est devenu le quai Lepelletier.
A changé de dénomination en 1810 : est redevenu le quai de Retz.
A changé de dénomination en 1946 : est devenu le quai Jean-Moulin.",Rues de Lyon à travers les siècles de Maurice Vanario (2002),Nom attribué sous la Révolution.,,,Révolution française,,,,,
Quai Desaix,Desaix (quai),QUAI,3e,La Guillotière,Historique,Dénommé en 1842.,A été absorbé par le quai de la Vitriolerie.,"Fiches préparatoires de Vanario.
Délibération du Conseil Municipal de La Guillotière du 15 mai 1842.","Rappelle vraisemblablement Louis-Charles-Antoine Des Aix dit Desaix, chevalier de Veygoux, général. Né le 17 août 1768 au château d'Ayat à Ayat-sur-Sioule, tué d'une balle au cœur à Marengo (Italie) le 14 juin 1800.",,,Histoire militaire/Personnalité,,,,,
Quai d'Halincourt,Halincourt (quai d'),QUAI,1er,,Historique,Créé en 1639.,"A été dénommé boulevard Saint-Jean.
A été absorbé par le quai Saint-Vincent.","Délibération consulaire du 5 mai 1639. 
Rues de Lyon à travers les siècles de Maurice Vanario (2002)","Charles de Neuville-Villeroy, marquis d'Hallincourt, gouverneur du Lyonnais, Forez et Beaujolais en 1606.",,,Politique/Époque moderne/Personnalité,,,,,
Quai d'Occident,Occident (quai d'),QUAI,2e,,Historique,Attesté en 1821 et renommé en 1931.,"A été dénommé quai d'Ainay et quai Madame.
A changé de dénomination en 1931 : est devenu le quai Maréchal-Joffre.",Rues de Lyon à travers les siècles de Maurice Vanario (2002),Inconnue.,,,,,,,,
